unique_id,bank_account
uniqueid_10630 x Rwanda,0
uniqueid_10631 x Rwanda,0
uniqueid_10632 x Rwanda,0
uniqueid_10633 x Rwanda,0
uniqueid_10634 x Rwanda,0
uniqueid_10635 x Rwanda,0
uniqueid_10636 x Rwanda,0
uniqueid_10637 x Rwanda,0
uniqueid_10638 x Rwanda,0
uniqueid_10639 x Rwanda,0
uniqueid_10640 x Rwanda,0
uniqueid_10641 x Rwanda,0
uniqueid_10642 x Rwanda,0
uniqueid_10643 x Rwanda,0
uniqueid_10644 x Rwanda,0
uniqueid_10645 x Rwanda,0
uniqueid_10646 x Rwanda,0
uniqueid_10647 x Rwanda,0
uniqueid_10648 x Rwanda,0
uniqueid_10649 x Rwanda,0
uniqueid_10650 x Rwanda,0
uniqueid_10651 x Rwanda,0
uniqueid_10652 x Rwanda,0
uniqueid_10653 x Rwanda,0
uniqueid_10654 x Rwanda,0
uniqueid_10655 x Rwanda,0
uniqueid_10656 x Rwanda,0
uniqueid_10657 x Rwanda,0
uniqueid_10658 x Rwanda,0
uniqueid_10659 x Rwanda,0
uniqueid_10660 x Rwanda,0
uniqueid_10661 x Rwanda,0
uniqueid_10662 x Rwanda,0
uniqueid_10663 x Rwanda,0
uniqueid_10664 x Rwanda,0
uniqueid_10665 x Rwanda,0
uniqueid_10666 x Rwanda,1
uniqueid_10667 x Rwanda,0
uniqueid_10668 x Rwanda,0
uniqueid_10669 x Rwanda,0
uniqueid_10670 x Rwanda,0
uniqueid_10671 x Rwanda,0
uniqueid_10672 x Rwanda,0
uniqueid_10673 x Rwanda,0
uniqueid_10674 x Rwanda,0
uniqueid_10675 x Rwanda,0
uniqueid_10676 x Rwanda,0
uniqueid_10677 x Rwanda,0
uniqueid_10678 x Rwanda,0
uniqueid_10679 x Rwanda,0
uniqueid_10680 x Rwanda,0
uniqueid_10681 x Rwanda,0
uniqueid_10682 x Rwanda,0
uniqueid_10683 x Rwanda,0
uniqueid_10684 x Rwanda,0
uniqueid_10685 x Rwanda,0
uniqueid_10686 x Rwanda,0
uniqueid_10687 x Rwanda,0
uniqueid_10688 x Rwanda,0
uniqueid_10689 x Rwanda,0
uniqueid_10690 x Rwanda,0
uniqueid_10691 x Rwanda,0
uniqueid_10692 x Rwanda,0
uniqueid_10693 x Rwanda,0
uniqueid_10694 x Rwanda,0
uniqueid_10695 x Rwanda,0
uniqueid_10696 x Rwanda,0
uniqueid_10697 x Rwanda,0
uniqueid_10698 x Rwanda,0
uniqueid_10699 x Rwanda,0
uniqueid_10700 x Rwanda,0
uniqueid_10701 x Rwanda,0
uniqueid_10702 x Rwanda,0
uniqueid_10703 x Rwanda,0
uniqueid_10704 x Rwanda,0
uniqueid_10705 x Rwanda,0
uniqueid_10706 x Rwanda,0
uniqueid_10707 x Rwanda,0
uniqueid_10708 x Rwanda,0
uniqueid_10709 x Rwanda,0
uniqueid_10710 x Rwanda,0
uniqueid_10711 x Rwanda,0
uniqueid_10712 x Rwanda,0
uniqueid_10713 x Rwanda,0
uniqueid_10714 x Rwanda,0
uniqueid_10715 x Rwanda,0
uniqueid_10716 x Rwanda,0
uniqueid_10717 x Rwanda,0
uniqueid_10718 x Rwanda,0
uniqueid_10719 x Rwanda,0
uniqueid_10720 x Rwanda,0
uniqueid_10721 x Rwanda,0
uniqueid_10722 x Rwanda,1
uniqueid_10723 x Rwanda,0
uniqueid_10724 x Rwanda,0
uniqueid_10725 x Rwanda,0
uniqueid_10726 x Rwanda,0
uniqueid_10727 x Rwanda,0
uniqueid_10728 x Rwanda,0
uniqueid_10729 x Rwanda,0
uniqueid_10730 x Rwanda,0
uniqueid_10731 x Rwanda,0
uniqueid_10732 x Rwanda,0
uniqueid_10733 x Rwanda,0
uniqueid_10734 x Rwanda,0
uniqueid_10735 x Rwanda,0
uniqueid_10736 x Rwanda,0
uniqueid_10737 x Rwanda,0
uniqueid_10738 x Rwanda,0
uniqueid_10739 x Rwanda,0
uniqueid_10740 x Rwanda,0
uniqueid_10741 x Rwanda,0
uniqueid_10742 x Rwanda,0
uniqueid_10743 x Rwanda,0
uniqueid_10744 x Rwanda,0
uniqueid_10745 x Rwanda,0
uniqueid_10746 x Rwanda,0
uniqueid_10747 x Rwanda,0
uniqueid_10748 x Rwanda,0
uniqueid_10749 x Rwanda,0
uniqueid_10750 x Rwanda,0
uniqueid_10751 x Rwanda,0
uniqueid_10752 x Rwanda,0
uniqueid_10753 x Rwanda,0
uniqueid_10754 x Rwanda,0
uniqueid_10755 x Rwanda,0
uniqueid_10756 x Rwanda,0
uniqueid_10757 x Rwanda,0
uniqueid_10758 x Rwanda,0
uniqueid_10759 x Rwanda,0
uniqueid_10760 x Rwanda,0
uniqueid_10761 x Rwanda,0
uniqueid_10762 x Rwanda,0
uniqueid_10763 x Rwanda,0
uniqueid_10764 x Rwanda,0
uniqueid_10765 x Rwanda,0
uniqueid_10766 x Rwanda,0
uniqueid_10767 x Rwanda,0
uniqueid_10768 x Rwanda,0
uniqueid_10769 x Rwanda,0
uniqueid_10770 x Rwanda,0
uniqueid_10771 x Rwanda,0
uniqueid_10772 x Rwanda,0
uniqueid_10773 x Rwanda,0
uniqueid_10774 x Rwanda,0
uniqueid_10775 x Rwanda,0
uniqueid_10776 x Rwanda,1
uniqueid_10777 x Rwanda,0
uniqueid_10778 x Rwanda,0
uniqueid_10779 x Rwanda,0
uniqueid_10780 x Rwanda,0
uniqueid_10781 x Rwanda,0
uniqueid_10782 x Rwanda,0
uniqueid_10783 x Rwanda,0
uniqueid_10784 x Rwanda,0
uniqueid_10785 x Rwanda,0
uniqueid_10786 x Rwanda,1
uniqueid_10787 x Rwanda,0
uniqueid_10788 x Rwanda,0
uniqueid_10789 x Rwanda,0
uniqueid_10790 x Rwanda,0
uniqueid_10791 x Rwanda,0
uniqueid_10792 x Rwanda,0
uniqueid_10793 x Rwanda,0
uniqueid_10794 x Rwanda,0
uniqueid_10795 x Rwanda,0
uniqueid_10796 x Rwanda,0
uniqueid_10797 x Rwanda,1
uniqueid_10798 x Rwanda,0
uniqueid_10799 x Rwanda,0
uniqueid_10800 x Rwanda,0
uniqueid_10801 x Rwanda,0
uniqueid_10802 x Rwanda,0
uniqueid_10803 x Rwanda,0
uniqueid_10804 x Rwanda,0
uniqueid_10805 x Rwanda,0
uniqueid_10806 x Rwanda,0
uniqueid_10807 x Rwanda,0
uniqueid_10808 x Rwanda,0
uniqueid_10809 x Rwanda,0
uniqueid_10810 x Rwanda,0
uniqueid_10811 x Rwanda,0
uniqueid_10812 x Rwanda,0
uniqueid_10813 x Rwanda,0
uniqueid_10814 x Rwanda,0
uniqueid_10815 x Rwanda,0
uniqueid_10816 x Rwanda,1
uniqueid_10817 x Rwanda,0
uniqueid_10818 x Rwanda,0
uniqueid_10819 x Rwanda,0
uniqueid_10820 x Rwanda,0
uniqueid_10821 x Rwanda,0
uniqueid_10822 x Rwanda,0
uniqueid_10823 x Rwanda,0
uniqueid_10824 x Rwanda,0
uniqueid_10825 x Rwanda,0
uniqueid_10826 x Rwanda,0
uniqueid_10827 x Rwanda,0
uniqueid_10828 x Rwanda,0
uniqueid_10829 x Rwanda,0
uniqueid_10830 x Rwanda,0
uniqueid_10831 x Rwanda,0
uniqueid_10832 x Rwanda,0
uniqueid_10833 x Rwanda,0
uniqueid_10834 x Rwanda,0
uniqueid_10835 x Rwanda,0
uniqueid_10836 x Rwanda,0
uniqueid_10837 x Rwanda,0
uniqueid_10838 x Rwanda,0
uniqueid_10839 x Rwanda,1
uniqueid_10840 x Rwanda,0
uniqueid_10841 x Rwanda,0
uniqueid_10842 x Rwanda,0
uniqueid_10843 x Rwanda,0
uniqueid_10844 x Rwanda,0
uniqueid_10845 x Rwanda,0
uniqueid_10846 x Rwanda,0
uniqueid_10847 x Rwanda,0
uniqueid_10848 x Rwanda,0
uniqueid_10849 x Rwanda,0
uniqueid_10850 x Rwanda,0
uniqueid_10851 x Rwanda,0
uniqueid_10852 x Rwanda,0
uniqueid_10853 x Rwanda,0
uniqueid_10854 x Rwanda,0
uniqueid_10855 x Rwanda,0
uniqueid_10856 x Rwanda,0
uniqueid_10857 x Rwanda,0
uniqueid_10858 x Rwanda,0
uniqueid_10859 x Rwanda,0
uniqueid_10860 x Rwanda,0
uniqueid_10861 x Rwanda,0
uniqueid_10862 x Rwanda,0
uniqueid_10863 x Rwanda,0
uniqueid_10864 x Rwanda,0
uniqueid_10865 x Rwanda,0
uniqueid_10866 x Rwanda,0
uniqueid_10867 x Rwanda,0
uniqueid_10868 x Rwanda,0
uniqueid_10869 x Rwanda,0
uniqueid_10870 x Rwanda,0
uniqueid_10871 x Rwanda,0
uniqueid_10872 x Rwanda,0
uniqueid_10873 x Rwanda,0
uniqueid_10874 x Rwanda,0
uniqueid_10875 x Rwanda,0
uniqueid_10876 x Rwanda,0
uniqueid_10877 x Rwanda,0
uniqueid_10878 x Rwanda,0
uniqueid_10879 x Rwanda,0
uniqueid_10880 x Rwanda,0
uniqueid_10881 x Rwanda,0
uniqueid_10882 x Rwanda,0
uniqueid_10883 x Rwanda,0
uniqueid_10884 x Rwanda,0
uniqueid_10885 x Rwanda,0
uniqueid_10886 x Rwanda,0
uniqueid_10887 x Rwanda,0
uniqueid_10888 x Rwanda,0
uniqueid_10889 x Rwanda,0
uniqueid_10890 x Rwanda,0
uniqueid_10891 x Rwanda,0
uniqueid_10892 x Rwanda,0
uniqueid_10893 x Rwanda,0
uniqueid_10894 x Rwanda,0
uniqueid_10895 x Rwanda,0
uniqueid_10896 x Rwanda,0
uniqueid_10897 x Rwanda,0
uniqueid_10898 x Rwanda,0
uniqueid_10899 x Rwanda,0
uniqueid_10900 x Rwanda,0
uniqueid_10901 x Rwanda,0
uniqueid_10902 x Rwanda,0
uniqueid_10903 x Rwanda,0
uniqueid_10904 x Rwanda,0
uniqueid_10905 x Rwanda,0
uniqueid_10906 x Rwanda,0
uniqueid_10907 x Rwanda,0
uniqueid_10908 x Rwanda,0
uniqueid_10909 x Rwanda,1
uniqueid_10910 x Rwanda,0
uniqueid_10911 x Rwanda,0
uniqueid_10912 x Rwanda,0
uniqueid_10913 x Rwanda,0
uniqueid_10914 x Rwanda,0
uniqueid_10915 x Rwanda,0
uniqueid_10916 x Rwanda,0
uniqueid_10917 x Rwanda,0
uniqueid_10918 x Rwanda,0
uniqueid_10919 x Rwanda,0
uniqueid_10920 x Rwanda,0
uniqueid_10921 x Rwanda,0
uniqueid_10922 x Rwanda,1
uniqueid_10923 x Rwanda,0
uniqueid_10924 x Rwanda,0
uniqueid_10925 x Rwanda,0
uniqueid_10926 x Rwanda,0
uniqueid_10927 x Rwanda,0
uniqueid_10928 x Rwanda,1
uniqueid_10929 x Rwanda,0
uniqueid_10930 x Rwanda,0
uniqueid_10931 x Rwanda,0
uniqueid_10932 x Rwanda,0
uniqueid_10933 x Rwanda,0
uniqueid_10934 x Rwanda,0
uniqueid_10935 x Rwanda,0
uniqueid_10936 x Rwanda,0
uniqueid_10937 x Rwanda,0
uniqueid_10938 x Rwanda,0
uniqueid_10939 x Rwanda,0
uniqueid_10940 x Rwanda,0
uniqueid_10941 x Rwanda,0
uniqueid_10942 x Rwanda,0
uniqueid_10943 x Rwanda,0
uniqueid_10944 x Rwanda,0
uniqueid_10945 x Rwanda,0
uniqueid_10946 x Rwanda,0
uniqueid_10947 x Rwanda,0
uniqueid_10948 x Rwanda,0
uniqueid_10949 x Rwanda,0
uniqueid_10950 x Rwanda,0
uniqueid_10951 x Rwanda,0
uniqueid_10952 x Rwanda,0
uniqueid_10953 x Rwanda,1
uniqueid_10954 x Rwanda,0
uniqueid_10955 x Rwanda,0
uniqueid_10956 x Rwanda,0
uniqueid_10957 x Rwanda,0
uniqueid_10958 x Rwanda,0
uniqueid_10959 x Rwanda,0
uniqueid_10960 x Rwanda,0
uniqueid_10961 x Rwanda,0
uniqueid_10962 x Rwanda,0
uniqueid_10963 x Rwanda,0
uniqueid_10964 x Rwanda,0
uniqueid_10965 x Rwanda,0
uniqueid_10966 x Rwanda,0
uniqueid_10967 x Rwanda,0
uniqueid_10968 x Rwanda,0
uniqueid_10969 x Rwanda,0
uniqueid_10970 x Rwanda,0
uniqueid_10971 x Rwanda,0
uniqueid_10972 x Rwanda,0
uniqueid_10973 x Rwanda,0
uniqueid_10974 x Rwanda,0
uniqueid_10975 x Rwanda,0
uniqueid_10976 x Rwanda,0
uniqueid_10977 x Rwanda,0
uniqueid_10978 x Rwanda,0
uniqueid_10979 x Rwanda,0
uniqueid_10980 x Rwanda,0
uniqueid_10981 x Rwanda,0
uniqueid_10982 x Rwanda,0
uniqueid_10983 x Rwanda,0
uniqueid_10984 x Rwanda,0
uniqueid_10985 x Rwanda,0
uniqueid_10986 x Rwanda,0
uniqueid_10987 x Rwanda,0
uniqueid_10988 x Rwanda,0
uniqueid_10989 x Rwanda,0
uniqueid_10990 x Rwanda,1
uniqueid_10991 x Rwanda,0
uniqueid_10992 x Rwanda,0
uniqueid_10993 x Rwanda,0
uniqueid_10994 x Rwanda,0
uniqueid_10995 x Rwanda,0
uniqueid_10996 x Rwanda,0
uniqueid_10997 x Rwanda,0
uniqueid_10998 x Rwanda,0
uniqueid_10999 x Rwanda,0
uniqueid_11000 x Rwanda,0
uniqueid_11001 x Rwanda,0
uniqueid_11002 x Rwanda,0
uniqueid_11003 x Rwanda,0
uniqueid_11004 x Rwanda,0
uniqueid_11005 x Rwanda,0
uniqueid_11006 x Rwanda,0
uniqueid_11007 x Rwanda,0
uniqueid_11008 x Rwanda,0
uniqueid_11009 x Rwanda,0
uniqueid_11010 x Rwanda,0
uniqueid_11011 x Rwanda,0
uniqueid_11012 x Rwanda,0
uniqueid_11013 x Rwanda,0
uniqueid_11014 x Rwanda,0
uniqueid_11015 x Rwanda,0
uniqueid_11016 x Rwanda,0
uniqueid_11017 x Rwanda,0
uniqueid_11018 x Rwanda,1
uniqueid_11019 x Rwanda,0
uniqueid_11020 x Rwanda,0
uniqueid_11021 x Rwanda,0
uniqueid_11022 x Rwanda,0
uniqueid_11023 x Rwanda,0
uniqueid_11024 x Rwanda,0
uniqueid_11025 x Rwanda,0
uniqueid_11026 x Rwanda,0
uniqueid_11027 x Rwanda,0
uniqueid_11028 x Rwanda,0
uniqueid_11029 x Rwanda,0
uniqueid_11030 x Rwanda,0
uniqueid_11031 x Rwanda,0
uniqueid_11032 x Rwanda,0
uniqueid_11033 x Rwanda,0
uniqueid_11034 x Rwanda,0
uniqueid_11035 x Rwanda,0
uniqueid_11036 x Rwanda,0
uniqueid_11037 x Rwanda,0
uniqueid_11038 x Rwanda,0
uniqueid_11039 x Rwanda,0
uniqueid_11040 x Rwanda,0
uniqueid_11041 x Rwanda,0
uniqueid_11042 x Rwanda,0
uniqueid_11043 x Rwanda,0
uniqueid_11044 x Rwanda,0
uniqueid_11045 x Rwanda,1
uniqueid_11046 x Rwanda,0
uniqueid_11047 x Rwanda,0
uniqueid_11048 x Rwanda,0
uniqueid_11049 x Rwanda,0
uniqueid_11050 x Rwanda,0
uniqueid_11051 x Rwanda,0
uniqueid_11052 x Rwanda,0
uniqueid_11053 x Rwanda,0
uniqueid_11054 x Rwanda,0
uniqueid_11055 x Rwanda,0
uniqueid_11056 x Rwanda,0
uniqueid_11057 x Rwanda,0
uniqueid_11058 x Rwanda,0
uniqueid_11059 x Rwanda,0
uniqueid_11060 x Rwanda,0
uniqueid_11061 x Rwanda,0
uniqueid_11062 x Rwanda,0
uniqueid_11063 x Rwanda,1
uniqueid_11064 x Rwanda,0
uniqueid_11065 x Rwanda,0
uniqueid_11066 x Rwanda,0
uniqueid_11067 x Rwanda,0
uniqueid_11068 x Rwanda,0
uniqueid_11069 x Rwanda,0
uniqueid_11070 x Rwanda,0
uniqueid_11071 x Rwanda,0
uniqueid_11072 x Rwanda,0
uniqueid_11073 x Rwanda,0
uniqueid_11074 x Rwanda,0
uniqueid_11075 x Rwanda,0
uniqueid_11076 x Rwanda,0
uniqueid_11077 x Rwanda,0
uniqueid_11078 x Rwanda,0
uniqueid_11079 x Rwanda,0
uniqueid_11080 x Rwanda,0
uniqueid_11081 x Rwanda,0
uniqueid_11082 x Rwanda,0
uniqueid_11083 x Rwanda,0
uniqueid_11084 x Rwanda,0
uniqueid_11085 x Rwanda,0
uniqueid_11086 x Rwanda,0
uniqueid_11087 x Rwanda,1
uniqueid_11088 x Rwanda,0
uniqueid_11089 x Rwanda,0
uniqueid_11090 x Rwanda,0
uniqueid_11091 x Rwanda,0
uniqueid_11092 x Rwanda,0
uniqueid_11093 x Rwanda,0
uniqueid_11094 x Rwanda,0
uniqueid_11095 x Rwanda,0
uniqueid_11096 x Rwanda,1
uniqueid_11097 x Rwanda,0
uniqueid_11098 x Rwanda,0
uniqueid_11099 x Rwanda,0
uniqueid_11100 x Rwanda,0
uniqueid_11101 x Rwanda,0
uniqueid_11102 x Rwanda,0
uniqueid_11103 x Rwanda,0
uniqueid_11104 x Rwanda,0
uniqueid_11105 x Rwanda,0
uniqueid_11106 x Rwanda,0
uniqueid_11107 x Rwanda,0
uniqueid_11108 x Rwanda,0
uniqueid_11109 x Rwanda,0
uniqueid_11110 x Rwanda,0
uniqueid_11111 x Rwanda,0
uniqueid_11112 x Rwanda,0
uniqueid_11113 x Rwanda,0
uniqueid_11114 x Rwanda,1
uniqueid_11115 x Rwanda,0
uniqueid_11116 x Rwanda,0
uniqueid_11117 x Rwanda,0
uniqueid_11118 x Rwanda,0
uniqueid_11119 x Rwanda,0
uniqueid_11120 x Rwanda,0
uniqueid_11121 x Rwanda,0
uniqueid_11122 x Rwanda,0
uniqueid_11123 x Rwanda,0
uniqueid_11124 x Rwanda,1
uniqueid_11125 x Rwanda,0
uniqueid_11126 x Rwanda,0
uniqueid_11127 x Rwanda,0
uniqueid_11128 x Rwanda,0
uniqueid_11129 x Rwanda,0
uniqueid_11130 x Rwanda,0
uniqueid_11131 x Rwanda,0
uniqueid_11132 x Rwanda,0
uniqueid_11133 x Rwanda,0
uniqueid_11134 x Rwanda,0
uniqueid_11135 x Rwanda,0
uniqueid_11136 x Rwanda,0
uniqueid_11137 x Rwanda,0
uniqueid_11138 x Rwanda,0
uniqueid_11139 x Rwanda,0
uniqueid_11140 x Rwanda,0
uniqueid_11141 x Rwanda,0
uniqueid_11142 x Rwanda,0
uniqueid_11143 x Rwanda,0
uniqueid_11144 x Rwanda,0
uniqueid_11145 x Rwanda,0
uniqueid_11146 x Rwanda,0
uniqueid_11147 x Rwanda,0
uniqueid_11148 x Rwanda,0
uniqueid_11149 x Rwanda,0
uniqueid_11150 x Rwanda,0
uniqueid_11151 x Rwanda,0
uniqueid_11152 x Rwanda,0
uniqueid_11153 x Rwanda,0
uniqueid_11154 x Rwanda,0
uniqueid_11155 x Rwanda,0
uniqueid_11156 x Rwanda,0
uniqueid_11157 x Rwanda,0
uniqueid_11158 x Rwanda,0
uniqueid_11159 x Rwanda,0
uniqueid_11160 x Rwanda,0
uniqueid_11161 x Rwanda,0
uniqueid_11162 x Rwanda,0
uniqueid_11163 x Rwanda,0
uniqueid_11164 x Rwanda,0
uniqueid_11165 x Rwanda,0
uniqueid_11166 x Rwanda,0
uniqueid_11167 x Rwanda,0
uniqueid_11168 x Rwanda,0
uniqueid_11169 x Rwanda,0
uniqueid_11170 x Rwanda,0
uniqueid_11171 x Rwanda,0
uniqueid_11172 x Rwanda,0
uniqueid_11173 x Rwanda,0
uniqueid_11174 x Rwanda,0
uniqueid_11175 x Rwanda,0
uniqueid_11176 x Rwanda,0
uniqueid_11177 x Rwanda,0
uniqueid_11178 x Rwanda,0
uniqueid_11179 x Rwanda,0
uniqueid_11180 x Rwanda,0
uniqueid_11181 x Rwanda,0
uniqueid_11182 x Rwanda,0
uniqueid_11183 x Rwanda,0
uniqueid_11184 x Rwanda,0
uniqueid_11185 x Rwanda,0
uniqueid_11186 x Rwanda,0
uniqueid_11187 x Rwanda,0
uniqueid_11188 x Rwanda,0
uniqueid_11189 x Rwanda,0
uniqueid_11190 x Rwanda,0
uniqueid_11191 x Rwanda,0
uniqueid_11192 x Rwanda,1
uniqueid_11193 x Rwanda,0
uniqueid_11194 x Rwanda,0
uniqueid_11195 x Rwanda,0
uniqueid_11196 x Rwanda,0
uniqueid_11197 x Rwanda,0
uniqueid_11198 x Rwanda,0
uniqueid_11199 x Rwanda,0
uniqueid_11200 x Rwanda,0
uniqueid_11201 x Rwanda,0
uniqueid_11202 x Rwanda,0
uniqueid_11203 x Rwanda,0
uniqueid_11204 x Rwanda,0
uniqueid_11205 x Rwanda,0
uniqueid_11206 x Rwanda,0
uniqueid_11207 x Rwanda,0
uniqueid_11208 x Rwanda,0
uniqueid_11209 x Rwanda,0
uniqueid_11210 x Rwanda,0
uniqueid_11211 x Rwanda,0
uniqueid_11212 x Rwanda,0
uniqueid_11213 x Rwanda,0
uniqueid_11214 x Rwanda,0
uniqueid_11215 x Rwanda,0
uniqueid_11216 x Rwanda,0
uniqueid_11217 x Rwanda,0
uniqueid_11218 x Rwanda,0
uniqueid_11219 x Rwanda,0
uniqueid_11220 x Rwanda,0
uniqueid_11221 x Rwanda,0
uniqueid_11222 x Rwanda,0
uniqueid_11223 x Rwanda,0
uniqueid_11224 x Rwanda,0
uniqueid_11225 x Rwanda,0
uniqueid_11226 x Rwanda,1
uniqueid_11227 x Rwanda,0
uniqueid_11228 x Rwanda,0
uniqueid_11229 x Rwanda,1
uniqueid_11230 x Rwanda,0
uniqueid_11231 x Rwanda,0
uniqueid_11232 x Rwanda,1
uniqueid_11233 x Rwanda,0
uniqueid_11234 x Rwanda,0
uniqueid_11235 x Rwanda,0
uniqueid_11236 x Rwanda,0
uniqueid_11237 x Rwanda,0
uniqueid_11238 x Rwanda,0
uniqueid_11239 x Rwanda,0
uniqueid_11240 x Rwanda,0
uniqueid_11241 x Rwanda,0
uniqueid_11242 x Rwanda,0
uniqueid_11243 x Rwanda,0
uniqueid_11244 x Rwanda,1
uniqueid_11245 x Rwanda,0
uniqueid_11246 x Rwanda,0
uniqueid_11247 x Rwanda,0
uniqueid_11248 x Rwanda,0
uniqueid_11249 x Rwanda,0
uniqueid_11250 x Rwanda,0
uniqueid_11251 x Rwanda,0
uniqueid_11252 x Rwanda,0
uniqueid_11253 x Rwanda,0
uniqueid_11254 x Rwanda,0
uniqueid_11255 x Rwanda,0
uniqueid_11256 x Rwanda,0
uniqueid_11257 x Rwanda,0
uniqueid_11258 x Rwanda,0
uniqueid_11259 x Rwanda,0
uniqueid_11260 x Rwanda,0
uniqueid_11261 x Rwanda,0
uniqueid_11262 x Rwanda,0
uniqueid_11263 x Rwanda,0
uniqueid_11264 x Rwanda,0
uniqueid_11265 x Rwanda,0
uniqueid_11266 x Rwanda,0
uniqueid_11267 x Rwanda,0
uniqueid_11268 x Rwanda,1
uniqueid_11269 x Rwanda,0
uniqueid_11270 x Rwanda,0
uniqueid_11271 x Rwanda,0
uniqueid_11272 x Rwanda,0
uniqueid_11273 x Rwanda,0
uniqueid_11274 x Rwanda,0
uniqueid_11275 x Rwanda,0
uniqueid_11276 x Rwanda,0
uniqueid_11277 x Rwanda,0
uniqueid_11278 x Rwanda,0
uniqueid_11279 x Rwanda,0
uniqueid_11280 x Rwanda,0
uniqueid_11281 x Rwanda,0
uniqueid_11282 x Rwanda,0
uniqueid_11283 x Rwanda,0
uniqueid_11284 x Rwanda,0
uniqueid_11285 x Rwanda,0
uniqueid_11286 x Rwanda,0
uniqueid_11287 x Rwanda,0
uniqueid_11288 x Rwanda,0
uniqueid_11289 x Rwanda,0
uniqueid_11290 x Rwanda,0
uniqueid_11291 x Rwanda,0
uniqueid_11292 x Rwanda,0
uniqueid_11293 x Rwanda,0
uniqueid_11294 x Rwanda,0
uniqueid_11295 x Rwanda,0
uniqueid_11296 x Rwanda,0
uniqueid_11297 x Rwanda,0
uniqueid_11298 x Rwanda,0
uniqueid_11299 x Rwanda,0
uniqueid_11300 x Rwanda,0
uniqueid_11301 x Rwanda,0
uniqueid_11302 x Rwanda,0
uniqueid_11303 x Rwanda,0
uniqueid_11304 x Rwanda,0
uniqueid_11305 x Rwanda,0
uniqueid_11306 x Rwanda,0
uniqueid_11307 x Rwanda,0
uniqueid_11308 x Rwanda,0
uniqueid_11309 x Rwanda,0
uniqueid_11310 x Rwanda,0
uniqueid_11311 x Rwanda,0
uniqueid_11312 x Rwanda,0
uniqueid_11313 x Rwanda,0
uniqueid_11314 x Rwanda,0
uniqueid_11315 x Rwanda,0
uniqueid_11316 x Rwanda,0
uniqueid_11317 x Rwanda,0
uniqueid_11318 x Rwanda,0
uniqueid_11319 x Rwanda,0
uniqueid_11320 x Rwanda,0
uniqueid_11321 x Rwanda,0
uniqueid_11322 x Rwanda,0
uniqueid_11323 x Rwanda,0
uniqueid_11324 x Rwanda,0
uniqueid_11325 x Rwanda,0
uniqueid_11326 x Rwanda,0
uniqueid_11327 x Rwanda,0
uniqueid_11328 x Rwanda,0
uniqueid_11329 x Rwanda,0
uniqueid_11330 x Rwanda,0
uniqueid_11331 x Rwanda,0
uniqueid_11332 x Rwanda,0
uniqueid_11333 x Rwanda,0
uniqueid_11334 x Rwanda,0
uniqueid_11335 x Rwanda,0
uniqueid_11336 x Rwanda,0
uniqueid_11337 x Rwanda,0
